"participant","receipt","itemname","itemnumber","category","amount","itemprice","rabat","purchdate","purchtime","weekno","monthno","yearno","merchantname","dateofbirth","gender","contactme"
"Participant_0","receipt_0","danonino jordbaer","7350000550214","0000000002",1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mar. sild","5701263908120",NA,1,39.95,-10.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","princip pasta m/spin","5712871118924",NA,1,19.95,-1.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880173","845",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","paalaekker leverpostej","5707196233780","241",1,18.5,-10.17,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","brioche burgerb.","5705830011749","0000000006",1,6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880173","845",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880172","845",6,1.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","designserviet gr","5703855774434","0000000079",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","velsmag hk. oksekoed","5701050295464","290",1,33.95,-8.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","country cow","4002468212410","0000000045",1,11.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","groft salt","5701122011459",NA,1,2.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","sports sok","5704601782666",NA,1,29,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","leverpostej m/bacon.","29281077","92",1,10.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","omhu is mascarpo jor","5701410379193","121",1,39.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","baerepose stor","5701012360551",NA,1,3.75,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","loegismose skyr","5710328002871",NA,1,34.95,-9.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","flaskepant","293005","0000000029",1,1.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","damask 140x320","5712875012181","33",1,199,-30,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","afskaarne blomster","5712872979432","45",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","breezer ananas","5010677330787","84",1,14.95,-7.15,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","stoedja bestikindsats","50177223",NA,1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","dk agurk","5711044475956","89",1,8,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko bananer, loese","5712873336944","89",2,2.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","teisseire hindbaer 600ml (pant)","10017143","drinks",1,22,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","coca cola","5740700991707","0000000021",1,89.99,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kleenex ultra soft box 80's","10006757","paper",3,12,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","s.m. taco tubs","7311310038205",NA,1,23.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","spinat 250 g","5712870519050","89",1,22,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","groedboller","5701246005662","102",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","paerer, loese","1148","89",2,2.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","gm orange morning 1l","5705001150024","93",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lammeculotte","5710076000655","0000000040",1,59,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kalkunbryst","5711044158972","295",1,69.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tomater i spand","8435213716905","89",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant b, 1 stk","7024","139",1,1.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tomat cocktail kl.1","5701410380151","351",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mammen havarti 55+","5703985055670","96",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hot dog ketchup","5702040711025","800",1,21.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","dk agurk","5711044475956","89",1,9,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","potte 12 cm","5752373798439",NA,1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mou gullashsuppe","5741300057367","120",1,41.95,-11.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tomater i spand","8435213716905","89",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kokosmaelk","5710405090951","80",1,9.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","appassinero","5704634286360","135",1,250,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oego. okse","5701200187854",NA,1,31.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","spangsberg floedebol.","5709385001262","87",1,39.95,-9.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mayonnaise i ps.","5704068017134","0000000041",1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko naturmaelk let 1l","5701852261513","293",1,12.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","la campagna pesto","5712873838745","80",1,10.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko avocado","5706779052411",NA,1,16,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","dortios nacho cheese","8710398161987","81",1,23.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant a, 24 stk","7023","139",1,24,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mamba frugtkarameller 106g","7402243","confects",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","salami spegep.","57078502","0000000041",1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oego hakkede tomater","5712870936925","80",1,4.25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","bog: sekten","9788711538494","740",1,69,-19.5,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","traestamme","5712874290719","260",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","milda 7%","8722700809760","93",1,12.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","wasa sport","7300400116534","0000000007",1,18.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko skummet","5700426293929",NA,1,8.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lakridsaeg 250g","5701090046026",NA,1,25.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","agurker","402","0000000030",2,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","julestenoel","5707402000441","0000000020",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lavazza hb caffae esp","8000070018754",NA,1,60,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mozzarellakugle 125g","8000407028647",NA,1,15.75,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","birkes","98341",NA,3,7,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","persille","5710405041960","97",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ris a la mande","5760466968133",NA,1,18.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","opstrammende maske m","716884","1",1,29.95,-8.98,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","rev. mozzarella","5760466817301","0000000045",1,9,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mou koedboller 700g","5707196213621","97",1,39.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","sereno roast&salt pe","5712871142752","81",1,9.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","peberr.salat","5701012641957","98",1,11.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","starb. holiday blend","7613039399569","81",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. peber","5706779054811","0000000030",1,8,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880271","845",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","galbani mozzarella b","8000430900231","245",1,20.5,-6,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kyl brystfilet","5789000084085","0000000040",1,26.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","jordan tandboerste","7046110069868","75",1,19.95,-4.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pepsi max *","5741000123676","84",1,15.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oego aeblejuice brik","5712872291848","84",1,4.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","milky sugeroer","5999885965328",NA,1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","caldic mandler 400g","7393082106207","81",1,40,-11,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","havtorn leave-in haar","680741","1",1,44.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tomatpuré","5712871142073","80",1,2.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hk. oego okse","5701050270867","290",1,39.95,-9.99,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880172","845",6,1.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","nordic gylden bryg 6","5740700990410","114",1,40,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","bd matrix resurr","7333018022034","2",1,139,-20,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","jordbaer","5701410360993","350",1,49.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tandpasta 2x50ml","5712580375328","88",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pizza","5712870387611",NA,1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pakketape med di","5711974160526","0000000078",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","matas aftersun lotio","719103",NA,1,59.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hk svin/kalv","5701050212843",NA,1,18,-13,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cultura drik","5760466804547",NA,1,13.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. kartofler","5706419000949","0000000030",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lille franskbroed","2028","680",1,16,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tomat passata","5705830005717","0000000011",1,8.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","stor leverpostej","5704000467041","0000000041",1,22.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","vel opvask 500ml","8714789849799","88",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hamburgerryg","5707196155433","92",1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","megabowl mozzarella","5708618344121","89",1,35,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","havregryn","7311041082683","0000000038",1,8.99,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fiskefileter","5701012117797",NA,1,35.95,-6.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","baerepose stor","5701012360551","777",1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. guleroedder","5701243103385","0000000030",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hk. tomater","5710405529390","80",1,6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","majs","5711044387259",NA,4,6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kyl. brystfilet","5760725231497","0000000040",1,26.95,-6.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","chocobella maelk m.noe","5712873997749","87",1,8.25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","majs 285g","5712235150201",NA,1,4.75,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","frugtplantage aeg","5701105526765","0000000022",1,14.99,-5,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fredsted moringa me!","5712580470436","810",1,8.74,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","karamel isvaffel","5705830606396","0000000026",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","g&j paalaeg maelk","5774540442600","0000000008",1,30.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fryseposer","5709829200121",NA,1,10,-3.33,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","minimaelk oeko.","5700426291154","0000000002",1,9.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tysk landskinke","5705830605313","0000000041",1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fransk hotdog","5701205007607","0000000006",1,15.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cdp kartoffelbaade 1k","5712871051726","97",1,13.25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cocio dark","5730800723247","118",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lakserester","5709251821598","0000000041",1,15.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","flaskepant","294005","0000000029",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","bella gomba","5700002218216","0000000030",1,19,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mascarpone","8000430172010","245",1,24.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. basilikum","5706401113015","0000000030",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko kartofler 1 kg","5712873466689","89",2,12,-8,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","skovmand 500","5701205005481","82",1,10.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","peanutbutter","5707381016341","0000000008",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","blaabaer 125 g","5710405060633","89",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","julebaerepose med han","5711044005894","777",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","natur. mini oeko 1l","5701852261520","293",1,11.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880172","845",1,1.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","haribo mega-roulette","4001686272312",NA,1,8.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","discount",NA,NA,1,-0.96,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","aeblenektar 1l","5705010071327","84",1,8,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hak. tomater","7032060010074","0000000010",1,3.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","loese porrer, oeko","5712870268552","89",1,7,-2,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mellembunde","5709364671615","820",1,22.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880171",NA,1,1,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kartoffelsandwich","5710405068172","82",1,20.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","egelund rugbroed","5701012523789","82",1,6.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kyl. filet","5705522030317","0000000041",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko dk tomater","5712873302420","89",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","finton's salt kiks","5712871124314","820",1,9.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","gl.dags floedeis moerk","5766632526855","121",1,39.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","friske aerter 450 g","5712515102623","351",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","alaska silicone 0,4l","5709462650406","66",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","app./abrikos","5710326014043","0000000021",1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","rondele hvidloeg","5710405310639","296",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","vaegskinne eleme","4006676002597","11",1,19.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oego oekologiske lasag","5712871303740","81",1,15.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cheasy hytteost","5700426260907","0000000002",1,11.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","blyfri 95","2",NA,38.56,14.09,-11.57,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","whey100 vanilje","5711815071028","47",1,144.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ivar nnn hyl 83x50 f","80318165",NA,1,110,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","dhk penne m. kylling","5712873217892","97",1,19.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pink lady oeko","3700476671434","89",1,28,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hk.okse 14-18% 500g","5705451059229","290",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ama stege & bage","5701043001065","0000000023",1,12.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tulip bacon i sk","5707196214345","0000000041",2,39.95,-29.9,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","egelund rugbroed","5701012523789","82",1,6.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","baerepose","5701012770008",NA,1,1.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cultura","57426990",NA,1,8.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880172","845",1,1.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","sorte boenner","5705830012418","0000000010",1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mamone rosiner 250g","5712871447604","80",1,8.7,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","bellafonde paalaeg lys","5701049163873","87",1,11.25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","paerecider","5701598026629","84",1,13.39,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","remoulade","5707298000907",NA,1,13.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hvidloegsbaguet","5705830602046","0000000004",1,11.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","beklaed.profil 25x125","5711563120580","620",3,44.85,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ribs","8718836081668","350",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","minimaelk laktosefri","7310865073556","118",1,11.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pepsi max *","5741000123676","84",1,17,-3,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","gevalia hb barista e","8711000897591","117",1,52.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","spinat 250g","5701012836841",NA,1,16,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","boejle","5710250018735",NA,1,12,-7,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","imodium instant","3574661150789","47",1,74.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kroellet salatmix","5705830604866","0000000041",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880173","845",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","instant energy 900ml","5702071381716",NA,1,189.95,-30.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","romkugle m/krymmel","5712874286897","260",1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","choko banan","4011800420413","0000000007",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","nupo bar","5710405120504",NA,1,21,-6,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","apollinaris 0,5l x6","5701598119970","84",1,12,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kyllingesalat","5704000470584","0000000041",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","loegismose skyr","5710328002871",NA,1,34.95,-14.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
